city,title,brand,brand_series,version,year,distance,disaplacement,price,guiding_price,service,is_strict
gz,大众 途安 2013款 1.4T 手动风尚版5座,大众,途安,手动风尚版5座,2014,5.7,1.4T,6.35,16.30,到店服务,严选车
gz,大众 帕萨特 2014款 1.8TSI DSG尊荣版,大众,帕萨特,SI DSG尊荣版,2015,9.2,1.8T,11.79,12.11,到店服务,严选车
gz,别克 英朗 2016款 18T 双离合豪华型,别克,英朗,,2016,3.7,,8.34,16.40,到店服务,严选车
gz,雪佛兰 科鲁兹 2013款 1.6L SL天地版 MT,雪佛兰,科鲁兹,SL天地版 MT,2012,5.1,1.6L,4.10,12.40,到店服务,严选车
gz,日产 阳光 2014款 1.5XE 手动舒适版,日产,阳光,,2015,3.4,,4.24,4.41,到店服务,严选车
gz,海马M3 2015款 1.5L 手动精英型,海马M3,,手动精英型,2015,9.4,1.5L,3.02,3.1,到店服务,严选车
gz,宝骏730 2014款 1.5L 手动舒适ESP版 7座,宝骏730,,手动舒适ESP版 7座,2015,4.6,1.5L,4.63,8.20,到店服务,严选车
gz,福特 福睿斯 2015款 1.5L 自动时尚型,福特,福睿斯,自动时尚型,2015,8.3,1.5L,5.83,13.00,到店服务,严选车
gz,传祺GS4 2015款 200T G-DCT豪华版,传祺GS4,,,2015,10.1,,6.73,6.82,到店服务,严选车
gz,大众 朗逸 2015款 1.6L 自动舒适版,大众,朗逸,自动舒适版,2015,4.7,1.6L,8.09,14.90,到店服务,严选车
gz,福特 福克斯 2015款 两厢 1.6L 自动舒适型,福特,福克斯,自动舒适型,2016,5.6,1.6L,6.71,7.01,到店服务,严选车
gz,江淮 瑞风S3 2014款 1.5L 手动豪华智能型,江淮,瑞风S3,手动豪华智能型,2015,5.7,1.5L,3.84,3.87,到店服务,严选车
gz,吉利 博越 2016款 1.8TD 自动智尚型,吉利,博越,D 自动智尚型,2017,2.9,1.8T,8.78,13.40,到店服务,严选车
gz,福特 福克斯 2012款 三厢 1.6L 自动风尚型,福特,福克斯,自动风尚型,2014,6.5,1.6L,6.37,6.58,到店服务,严选车
gz,标致3008 2013款 1.6THP 自动潮流版,标致3008,,HP 自动潮流版,2013,13.3,1.6T,7.14,21.90,到店服务,严选车
gz,吉利 博瑞 2015款 2.4L 舒适型,吉利,博瑞,舒适型,2015,3.6,2.4L,7.50,14.10,到店服务,非严选
gz,大众POLO 2014款 1.4L 手动风尚版,大众POLO,,手动风尚版,2015,6.5,1.4L,4.80,8.20,到店服务,非严选
gz,吉利 经典帝豪 2013款 两厢 1.5L 手动进取型,吉利,经典帝豪,手动进取型,2015,4.7,1.5L,3.70,7.50,到店服务,非严选
gz,北汽绅宝 绅宝D50 2014款 1.5L 手动舒适版,北汽绅宝,绅宝D50,手动舒适版,2015,4.8,1.5L,3.20,8.90,到店服务,非严选
gz,马自达 昂克赛拉 2016款 三厢 1.5L 自动豪华型,马自达,昂克赛拉,自动豪华型,2016,5.3,1.5L,9.70,15.10,到店服务,非严选
gz,福特 福克斯 2012款 两厢 1.6L 自动舒适型,福特,福克斯,自动舒适型,2012,8.0,1.6L,5.17,14.20,到店服务,严选车
gz,起亚K3 2015款 1.6L 手动GL,起亚K3,,手动GL,2015,6.7,1.6L,4.90,11.20,到店服务,严选车
gz,路虎 揽胜极光 2014款 2.0T 5门耀动版(进口),路虎,揽胜极光,5门耀动版(进口),2014,17.0,2.0T,18.03,68.20,到店服务,严选车
gz,大众 宝来 2018款 1.5L 自动时尚型,大众,宝来,自动时尚型,2018,0.4,1.5L,8.78,13.00,到店服务,严选车
gz,奔驰E级 2014款 改款 E 260 L 运动型,奔驰E级,,,2014,13.7,,23.24,24,到店服务,严选车
gz,起亚K2 2017款 三厢 1.4L AT GLS,起亚K2,,AT GLS,2018,800公里,1.4L,6.19,9.60,到店服务,严选车
gz,标致508 2011款 2.3L 自动豪华版,标致508,,自动豪华版,2011,9.2,2.3L,6.15,22.80,到店服务,严选车
gz,日产 天籁 2011款 2.5L XL领先版,日产,天籁,XL领先版,2011,13.1,2.5L,7.90,8.07,到店服务,严选车
gz,大众 甲壳虫 2013款 1.4TSI 时尚型(进口),大众,甲壳虫,SI 时尚型(进口),2013,4.4,1.4T,9.73,24.80,到店服务,严选车
gz,福特 翼虎 2015款 1.5L GTDi 四驱精英型,福特,翼虎,GTDi 四驱精英型,2016,1.4,1.5L,12.90,26.00,到店服务,严选车
gz,日产 奇骏 2014款 2.5L CVT领先版 4WD,日产,奇骏,CVT领先版 4WD,2015,1.9,2.5L,13.96,24.80,到店服务,严选车
gz,奇瑞E3 2013款 1.5L 手动智尚型,奇瑞E3,,手动智尚型,2014,4.0,1.5L,2.73,6.60,到店服务,严选车
gz,大众 宝来 2018款 1.5L 手动舒适型,大众,宝来,手动舒适型,2018,1.6,1.5L,7.97,13.00,到店服务,严选车
gz,长安 逸动 2014款 1.6L 自动豪华型,长安,逸动,自动豪华型,2014,2.8,1.6L,4.62,9.60,到店服务,严选车
gz,别克 英朗 2013款 GT 1.6L 手动进取版,别克,英朗,手动进取版,2013,6.8,1.6L,4.74,14.90,到店服务,严选车
gz,日产 轩逸 2016款 经典 1.6XE 自动舒适版,日产,轩逸,,2015,5.4,,6.13,6.25,到店服务,严选车
gz,福特 蒙迪欧 2013款 1.5L GTDi180时尚型,福特,蒙迪欧,GTDi180时尚型,2015,4.5,1.5L,11.37,11.78,到店服务,严选车
gz,海马S5 2015款 1.6L 手动舒适型,海马S5,,手动舒适型,2016,2.9,1.6L,4.36,4.5,到店服务,严选车
gz,传祺GS4 2017款 235T 自动两驱豪华智联版,传祺GS4,,,2017,1.6,,8.88,9,到店服务,严选车
gz,哈弗H6 2014款 升级版 1.5T 手动两驱精英型,哈弗H6,,手动两驱精英型,2014,5.9,1.5T,4.81,13.00,到店服务,严选车
gz,现代 途胜 2015款 1.6T 双离合两驱智能型,现代,途胜,双离合两驱智能型,2016,6.9,1.6T,11.00,19.50,到店服务,非严选
gz,传祺GS4 2015款 200T G-DCT精英版,传祺GS4,,,2016,1.9,,7.40,13.70,到店服务,严选车
gz,本田CR-V 2012款 2.4L 四驱豪华版,本田CR-V,,四驱豪华版,2013,7.3,2.4L,13.60,26.00,到店服务,严选车
gz,日产 阳光 2014款 1.5XE 手动舒适版,日产,阳光,,2015,2.5,,4.69,4.81,到店服务,严选车
gz,比亚迪 速锐 2016款 1.5L 手动精英型,比亚迪,速锐,手动精英型,2017,2.2,1.5L,3.99,4.17,到店服务,严选车
gz,比亚迪 速锐 2016款 1.5L 手动精英型,比亚迪,速锐,手动精英型,2015,4.2,1.5L,3.57,3.7,到店服务,严选车
gz,本田 锋范 2015款 1.5L 手动进取版,本田,锋范,手动进取版,2016,4.5,1.5L,5.59,5.79,到店服务,严选车
gz,日产 天籁 2011款 2.5L XL荣耀版,日产,天籁,XL荣耀版,2011,4.2,2.5L,9.07,9.4,到店服务,严选车
gz,丰田 YARiS L 致炫 2016款 改款 1.5E CVT魅动版,丰田,YARiS,,2017,2.1,,6.44,6.63,到店服务,严选车
gz,标致3008 2013款 1.6THP 自动至尚版,标致3008,,HP 自动至尚版,2013,8.8,1.6T,6.80,7.05,到店服务,严选车
gz,本田 飞度 2014款 1.5L LX CVT舒适型,本田,飞度,LX CVT舒适型,2016,4.5,1.5L,6.22,8.90,到店服务,严选车
gz,别克 君威 2015款 1.6T 精英技术型,别克,君威,精英技术型,2015,7.7,1.6T,9.36,9.61,到店服务,严选车
gz,纳智捷 优6 SUV 2014款 1.8T 智尊型,纳智捷,优6,智尊型,2015,9.8,1.8T,6.00,6.07,到店服务,严选车
gz,本田 雅阁 2014款 2.4L EX 豪华版,本田,雅阁,EX 豪华版,2014,12.5,2.4L,13.90,24.90,到店服务,非严选
gz,江淮 瑞风S3 2014款 1.5L 手动豪华智能型,江淮,瑞风S3,手动豪华智能型,2014,2.6,1.5L,3.20,3.3,到店服务,严选车
gz,江淮 瑞风S5 2015款 2.0T 自动豪华版,江淮,瑞风S5,自动豪华版,2016,0.8,2.0T,6.07,6.31,到店服务,严选车
gz,日产 轩逸 2012款 1.6XL CVT豪华版,日产,轩逸,,2013,14.6,,7.29,14.70,到店服务,非严选
gz,福特 福克斯 2012款 两厢 1.6L 自动舒适型,福特,福克斯,自动舒适型,2012,9.6,1.6L,5.00,14.20,,非严选
gz,长安CS75 2016款 1.8T 自动精英型 国V,长安CS75,,自动精英型 国V,2016,6.8,1.8T,6.85,12.70,到店服务,严选车
gz,标致308 2016款 1.6L 自动豪华版,标致308,,自动豪华版,2017,4.3,1.6L,9.00,13.90,到店服务,非严选
gz,标致408 2014款 1.6T 自动尊贵版,标致408,,自动尊贵版,2014,5.4,1.6T,9.00,19.40,到店服务,非严选
gz,日产 楼兰 2015款 2.5L XL 两驱智尚版,日产,楼兰,XL 两驱智尚版,2015,8.5,2.5L,15.80,16.44,到店服务,严选车
gz,五菱宏光 2015款 1.5L S1舒适型,五菱宏光,,S1舒适型,2015,3.2,1.5L,3.98,6.90,到店服务,严选车
gz,比亚迪 速锐 2014款 1.5TID 自动豪华型,比亚迪,速锐,ID 自动豪华型,2014,5.9,1.5T,4.01,10.10,店内直卖,严选车
gz,现代 朗动 2015款 1.6L 自动时尚型,现代,朗动,自动时尚型,2016,2.7,1.6L,6.55,6.72,店内直卖,严选车
gz,现代 途胜 2015款 1.6T 双离合两驱领先型,现代,途胜,双离合两驱领先型,2016,4.9,1.6T,11.36,21.40,店内直卖,严选车
gz,别克 昂科拉 2013款 1.4T 自动两驱精英型,别克,昂科拉,自动两驱精英型,2013,9.7,1.4T,5.30,5.45,店内直卖,严选车
gz,宝马1系 2013款 改款 118i 运动型(进口),宝马1系,,,2013,7.9,,12.28,12.43,到店服务,严选车
gz,别克 昂科威 2014款 28T 四驱全能运动旗舰型,别克,昂科威,,2015,9.6,,14.10,14.27,到店服务,严选车
gz,雪佛兰 迈锐宝XL 2016款 1.5T 双离合锐驰版,雪佛兰,迈锐宝XL,双离合锐驰版,2016,3.0,1.5T,12.00,21.20,到店服务,非严选
gz,本田 飞度 2016款 1.5L SE CVT时尚型,本田,飞度,SE CVT时尚型,2016,2.2,1.5L,6.45,9.60,到店服务,严选车
gz,日产 阳光 2014款 1.5XE 手动舒适版,日产,阳光,,2014,12.4,,3.34,8.70,到店服务,严选车
gz,启辰T70 2015款 2.0L CVT睿享版,启辰T70,,CVT睿享版,2015,6.4,2.0L,6.63,6.91,到店服务,严选车
gz,日产 天籁 2011款 2.5L XL领先版,日产,天籁,XL领先版,2011,9.1,2.5L,7.72,24.40,到店服务,严选车
gz,哈弗H2 2015款 1.5T 自动两驱精英版,哈弗H2,,自动两驱精英版,2015,4.0,1.5T,5.94,12.70,到店服务,严选车
gz,别克 昂科拉 2014款 1.4T 手动两驱都市运动型,别克,昂科拉,手动两驱都市运动型,2015,0.8,1.4T,6.58,18.40,到店服务,严选车
gz,马自达6 2012款 2.0L 自动时尚型,马自达6,,自动时尚型,2012,10.9,2.0L,6.31,6.37,到店服务,严选车
gz,大众 高尔夫 2011款 1.4TSI 自动舒适型,大众,高尔夫,SI 自动舒适型,2011,10.1,1.4T,5.88,6.1,到店服务,严选车
gz,斯柯达 昕锐 2018款 1.6L 手动标准版,斯柯达,昕锐,手动标准版,2018,1.0,1.6L,5.25,5.44,到店服务,严选车
gz,菲亚特 菲翔 2015款 1.4T 自动悦享版,菲亚特,菲翔,自动悦享版,2015,4.5,1.4T,6.00,12.50,到店服务,非严选
gz,现代 朗动 2012款 1.6L 自动时尚型,现代,朗动,自动时尚型,2014,6.5,1.6L,5.99,6.06,到店服务,严选车
gz,大众 朗逸 2011款 1.6L 手动品雅版,大众,朗逸,手动品雅版,2012,9.6,1.6L,4.09,4.16,到店服务,严选车
gz,福特 致胜 2013款 2.3L 时尚型,福特,致胜,时尚型,2013,6.7,2.3L,6.65,6.81,到店服务,严选车
gz,标致301 2014款 1.6L 自动舒适版,标致301,,自动舒适版,2014,5.3,1.6L,4.20,4.38,到店服务,严选车
gz,日产 轩逸 2012款 经典 1.6XE 自动舒适版,日产,轩逸,,2014,8.5,,5.62,11.90,到店服务,严选车
gz,起亚 福瑞迪 2009款 1.6L AT GL,起亚,福瑞迪,AT GL,2009,7.3,1.6L,3.00,11.80,到店服务,非严选
gz,日产 奇骏 2014款 2.0L CVT舒适版 2WD,日产,奇骏,CVT舒适版 2WD,2016,3.2,2.0L,14.44,14.84,到店服务,严选车
gz,大众 宝来 2017款 1.6L 自动舒适型,大众,宝来,自动舒适型,2017,4.4,1.6L,7.75,8.53,到店服务,严选车
gz,标致2008 2014款 1.6L 自动时尚版,标致2008,,自动时尚版,2015,7.9,1.6L,5.93,13.20,到店服务,严选车
gz,比亚迪 速锐 2012款 1.5TID 自动豪华型,比亚迪,速锐,ID 自动豪华型,2013,5.4,1.5T,3.87,10.10,到店服务,严选车
gz,大众 途观 2010款 1.8TSI 自动四驱风尚版,大众,途观,SI 自动四驱风尚版,2011,11.6,1.8T,9.19,9.48,到店服务,严选车
gz,起亚 福瑞迪 2009款 1.6L AT GL,起亚,福瑞迪,AT GL,2011,14.8,1.6L,3.32,3.41,到店服务,严选车
gz,大众 宝来 2012款 1.6L 自动舒适型,大众,宝来,自动舒适型,2012,10.0,1.6L,5.22,14.20,到店服务,严选车
gz,起亚K3 2013款 1.6L 自动GL,起亚K3,,自动GL,2014,3.3,1.6L,5.96,6.19,到店服务,严选车
gz,丰田 凯美瑞 2016款 2.0G 十周年纪念领先版,丰田,凯美瑞,,2016,2.9,,15.50,21.30,到店服务,非严选
gz,大众 宝来 2014款 1.4TSI 自动舒适型,大众,宝来,SI 自动舒适型,2014,4.3,1.4T,7.33,15.20,到店服务,严选车
gz,雪佛兰 科鲁兹 2012款 1.6L SL天地版 AT,雪佛兰,科鲁兹,SL天地版 AT,2013,7.0,1.6L,5.34,5.47,到店服务,严选车
gz,海马 福美来 2015款 1.6L 手动品尚型,海马,福美来,手动品尚型,2015,4.3,1.6L,3.78,3.83,到店服务,严选车
gz,福特 翼搏 2013款 1.5L 自动风尚型,福特,翼搏,自动风尚型,2016,6.4,1.5L,6.15,6.35,到店服务,严选车
gz,马自达 昂克赛拉 2016款 三厢 1.5L 自动舒适型,马自达,昂克赛拉,自动舒适型,2016,3.9,1.5L,10.00,13.70,到店服务,非严选
gz,起亚K3 2015款 1.6L 手动GL,起亚K3,,手动GL,2014,2.1,1.6L,5.00,11.20,到店服务,非严选
gz,宝马3系 2013款 320i 进取型,宝马3系,,,2013,6.2,,15.09,15.48,店内直卖,严选车
gz,凯迪拉克ATS-L 2016款 28T 技术型,凯迪拉克ATS-L,,,2018,2.6,,17.74,18.45,店内直卖,严选车
gz,林肯MKC 2014款 2.0T 四驱尊雅版,林肯MKC,,四驱尊雅版,2015,6.6,2.0T,17.78,43.20,店内直卖,严选车
gz,日产 逍客 2016款 2.0L CVT精英版,日产,逍客,CVT精英版,2017,1.3,2.0L,10.75,11.04,店内直卖,严选车
gz,大众 途观 2015款 1.8TSI 自动两驱豪华型,大众,途观,SI 自动两驱豪华型,2015,6.7,1.8T,13.09,28.20,店内直卖,严选车
gz,哈弗H6 2015款 运动版 1.5T 自动两驱豪华型,哈弗H6,,自动两驱豪华型,2015,6.0,1.5T,6.82,7,店内直卖,严选车
gz,起亚K2 2015款 三厢 1.4L AT GLS,起亚K2,,AT GLS,2015,5.5,1.4L,5.10,9.30,到店服务,非严选
gz,哈弗H2 2015款 1.5T 自动两驱尊贵版,哈弗H2,,自动两驱尊贵版,2015,5.1,1.5T,5.88,6.03,店内直卖,严选车
gz,大众 朗逸 2013款 改款 1.6L 自动豪华版,大众,朗逸,自动豪华版,2014,8.8,1.6L,6.18,6.28,店内直卖,严选车
gz,本田 缤智 2015款 1.5L CVT两驱舒适型,本田,缤智,CVT两驱舒适型,2015,4.0,1.5L,9.68,9.94,店内直卖,严选车
gz,别克 昂科威 2015款 20T 两驱领先型,别克,昂科威,,2015,5.7,,11.48,11.74,店内直卖,严选车
gz,宝马5系 2014款 528Li 领先型,宝马5系,,,2015,13.7,,27.84,28.57,到店服务,严选车
gz,传祺GA3S视界 2014款 1.6L 自动精英ESP版,传祺GA3S视界,,自动精英ESP版,2016,9.7,1.6L,4.30,4.49,到店服务,严选车
gz,起亚 智跑 2015款 2.0L 自动两驱版DLX,起亚,智跑,自动两驱版DLX,2015,6.3,2.0L,8.64,8.91,到店服务,严选车
gz,大众 宝来 2012款 1.6L 手动舒适超值版,大众,宝来,手动舒适超值版,2012,8.6,1.6L,3.87,3.92,到店服务,严选车
gz,大众 速腾 2015款 1.6L 手动舒适型,大众,速腾,手动舒适型,2016,5.7,1.6L,7.25,7.58,到店服务,严选车
gz,日产 轩逸 2012款 经典 1.6XE 自动舒适版,日产,轩逸,,2015,15.7,,5.62,5.68,到店服务,严选车
gz,荣威550 2014款 550S 1.8L 自动智选版,荣威550,,自动智选版,2014,8.2,1.8L,4.80,4.99,到店服务,严选车
gz,福特 蒙迪欧 2013款 1.5L GTDi180时尚型,福特,蒙迪欧,GTDi180时尚型,2016,3.9,1.5L,12.17,20.60,到店服务,严选车
gz,雪铁龙 世嘉 2013款 三厢 1.6L 自动品享型,雪铁龙,世嘉,自动品享型,2014,6.8,1.6L,4.76,14.10,到店服务,严选车
gz,本田 杰德 2014款 1.8L 自动舒适精英版 5座,本田,杰德,自动舒适精英版 5座,2016,4.1,1.8L,10.00,17.10,到店服务,非严选
gz,现代 悦动 2011款 1.6L 自动舒适型,现代,悦动,自动舒适型,2014,8.3,1.6L,5.01,5.05,到店服务,严选车
gz,宝骏560 2015款 1.8L 手动精英型,宝骏560,,手动精英型,2015,5.2,1.8L,4.44,9.10,到店服务,严选车
gz,雪佛兰 迈锐宝 2013款 1.6T 自动豪华版,雪佛兰,迈锐宝,自动豪华版,2013,13.7,1.6T,7.63,23.10,到店服务,严选车
gz,长安CS35 2012款 1.6L 自动豪华型 国IV,长安CS35,,自动豪华型 国IV,2013,14.8,1.6L,3.56,3.59,到店服务,严选车
gz,雪佛兰 科帕奇 2012款 2.4L 四驱旗舰版 7座,雪佛兰,科帕奇,四驱旗舰版 7座,2012,9.6,2.4L,7.48,28.60,到店服务,严选车
gz,江淮 瑞风S3 2016款 1.5L CVT豪华型,江淮,瑞风S3,CVT豪华型,2016,2.8,1.5L,4.85,4.95,到店服务,严选车
gz,雪佛兰 科帕奇 2014款 2.4L 两驱城市版 7座,雪佛兰,科帕奇,两驱城市版 7座,2014,5.1,2.4L,8.86,9.24,到店服务,严选车
gz,北汽绅宝 绅宝X25 2015款 1.5L 手动精英型,北汽绅宝,绅宝X25,手动精英型,2016,3.0,1.5L,3.22,3.3,到店服务,严选车
gz,福特 福克斯 2011款 两厢 1.8L 自动时尚型,福特,福克斯,自动时尚型,2011,6.0,1.8L,3.86,13.90,到店服务,严选车
gz,福特 嘉年华 2013款 两厢 1.5L 自动时尚型,福特,嘉年华,自动时尚型,2015,6.9,1.5L,4.94,5.07,到店服务,严选车
gz,日产 阳光 2014款 1.5XE 手动舒适版,日产,阳光,,2015,8.1,,4.00,4.28,到店服务,严选车
gz,起亚 智跑 2015款 2.0L 自动两驱版DLX,起亚,智跑,自动两驱版DLX,2014,5.0,2.0L,8.80,19.30,到店服务,非严选
gz,丰田 花冠 2013款 1.6L 自动卓越版,丰田,花冠,自动卓越版,2014,5.5,1.6L,6.12,6.27,到店服务,严选车
gz,日产 骐达 2011款 1.6L CVT舒适型,日产,骐达,CVT舒适型,2013,3.5,1.6L,6.38,6.55,到店服务,严选车
gz,丰田 汉兰达 2012款 2.7L 两驱5座精英版,丰田,汉兰达,两驱5座精英版,2014,7.6,2.7L,16.67,27.00,到店服务,非严选
gz,福特 福克斯 2013款 两厢经典 1.8L 自动百万纪念版,福特,福克斯,自动百万纪念版,2013,5.2,1.8L,4.40,12.50,到店服务,非严选
gz,丰田 花冠 2011款 1.6L 自动经典版,丰田,花冠,自动经典版,2012,9.7,1.6L,5.20,5.31,到店服务,严选车
gz,本田 飞度 2014款 1.5L LX CVT舒适型,本田,飞度,LX CVT舒适型,2015,2.7,1.5L,6.25,6.3,到店服务,严选车
gz,福特 福克斯 2013款 三厢经典 1.8L 自动基本型,福特,福克斯,自动基本型,2013,6.8,1.8L,4.40,11.90,到店服务,非严选
gz,奔驰C级 2015款 C 200 L,奔驰C级,,,2015,5.1,,23.62,40.10,到店服务,严选车
gz,奔驰GLA级 2015款 GLA 200 时尚型,奔驰GLA级,,,2015,5.5,,19.06,31.50,到店服务,严选车
gz,奔驰E级 2014款 改款 E 260 L 运动型,奔驰E级,,,2014,14.8,,22.65,23.29,到店服务,严选车
gz,大众 途观L 2018款 330TSI 自动两驱风尚版,大众,途观L,自动两驱风尚版,2018,3.3,330TSI,17.63,18.13,到店服务,严选车
gz,沃尔沃XC60 2017款 T5 智行升级版,沃尔沃XC60,,,2017,9.6,,20.34,20.91,到店服务,严选车
gz,奥迪Q3 2016款 30 TFSI 时尚型,奥迪Q3,,,2016,2.2,,16.41,16.88,到店服务,严选车
gz,大众 迈腾 2017款 380TSI DSG 豪华型,大众,迈腾,DSG 豪华型,2017,3.3,380TSI,16.73,17.44,到店服务,严选车
gz,别克 君威 2017款 20T 尊贵型,别克,君威,,2018,1.5,,15.41,15.99,到店服务,严选车
gz,马自达 昂克赛拉 2014款 三厢 1.5L 自动舒适型,马自达,昂克赛拉,自动舒适型,2014,9.9,1.5L,7.93,8.13,到店服务,严选车
gz,奥迪A3 2014款 Sportback 35 TFSI 自动进取型,奥迪A3,,,2015,3.8,,12.71,12.89,到店服务,严选车
gz,大众 途观L 2018款 改款 330TSI 自动两驱风尚版,大众,途观L,自动两驱风尚版,2018,1.3,330TSI,18.72,19.02,到店服务,严选车
gz,本田XR-V 2017款 1.8L VTi CVT豪华版,本田XR-V,,VTi CVT豪华版,2017,2.2,1.8L,13.82,17.70,到店服务,严选车
gz,别克 英朗 2015款 15N 自动精英型,别克,英朗,,2015,10.9,,6.25,13.80,到店服务,严选车
gz,宝马3系 2015款 320Li 超悦版时尚型,宝马3系,,,2015,4.5,,21.43,38.00,到店服务,严选车
gz,大众 凌渡 2015款 280TSI 手动舒适版,大众,凌渡,手动舒适版,2015,6.5,280TSI,8.98,9.26,到店服务,严选车
gz,传祺GA8 2016款 320T 豪华版,传祺GA8,,,2016,4.3,,9.69,10.04,到店服务,严选车
gz,奇瑞 瑞虎7 2017款 SPORT 1.5T 自动精英版,奇瑞,瑞虎7,自动精英版,2017,3.9,1.5T,7.71,7.94,到店服务,严选车
gz,日产 天籁 2013款 2.0L XL舒适版,日产,天籁,XL舒适版,2015,6.0,2.0L,11.54,12,到店服务,严选车
gz,日产 天籁 2013款 2.0L XL舒适版,日产,天籁,XL舒适版,2015,5.6,2.0L,11.96,12.16,到店服务,严选车
gz,标致508 2011款 2.3L 自动旗舰版,标致508,,自动旗舰版,2012,4.7,2.3L,8.48,8.65,到店服务,严选车
gz,吉利 博瑞 2015款 1.8T 舒适型,吉利,博瑞,舒适型,2015,5.3,1.8T,7.51,7.73,到店服务,严选车
gz,日产 蓝鸟 2016款 1.6L CVT炫酷版,日产,蓝鸟,CVT炫酷版,2016,2.1,1.6L,8.50,8.7,到店服务,严选车
gz,雪佛兰 科鲁兹 2013款 1.8L SE AT,雪佛兰,科鲁兹,SE AT,2014,9.7,1.8L,5.01,5.17,到店服务,严选车
gz,Smart smart forfour 2016款 1.0L 52千瓦激情版,Smart,smart,52千瓦激情版,2016,2.4,1.0L,8.32,14.70,到店服务,严选车
gz,斯柯达 明锐 2013款 1.6L 自动逸杰版,斯柯达,明锐,自动逸杰版,2013,3.4,1.6L,6.20,6.34,到店服务,严选车
gz,现代 途胜 2015款 1.6T 双离合两驱智能型,现代,途胜,双离合两驱智能型,2016,4.3,1.6T,11.12,11.39,到店服务,严选车
gz,海马S5 2015款 1.6L 手动智能豪华型,海马S5,,手动智能豪华型,2015,5.1,1.6L,4.64,4.73,到店服务,严选车
gz,北汽威旺M50F 2017款 1.3T 标准型,北汽威旺M50F,,标准型,2017,1.5,1.3T,4.55,4.61,到店服务,严选车
gz,吉利 经典帝豪 2013款 两厢 1.8L CVT精英型,吉利,经典帝豪,CVT精英型,2014,7.9,1.8L,3.27,3.36,到店服务,严选车
gz,现代 索纳塔八 2015款 经典 2.4L 自动豪华版 国IV,现代,索纳塔八,自动豪华版 国IV,2015,4.4,2.4L,9.64,9.95,到店服务,严选车
gz,传祺GS4 2017款 235T 自动两驱豪华智联版,传祺GS4,,,2017,1.3,,8.87,15.60,到店服务,严选车
gz,本田 缤智 2015款 1.5L CVT两驱舒适型,本田,缤智,CVT两驱舒适型,2016,7.6,1.5L,9.57,9.92,到店服务,严选车
gz,大众 迈腾 2012款 改款 2.0TSI 至尊型,大众,迈腾,SI 至尊型,2012,13.9,2.0T,10.54,10.79,到店服务,严选车
gz,日产 骐达 2011款 1.6L CVT舒适型,日产,骐达,CVT舒适型,2014,6.5,1.6L,6.60,6.72,到店服务,严选车
gz,宝骏510 2017款 1.5L 手动豪华型,宝骏510,,手动豪华型,2018,1.7,1.5L,5.32,5.51,到店服务,严选车
gz,现代 瑞纳 2010款 三厢 1.4L 自动时尚型GT,现代,瑞纳,自动时尚型GT,2012,8.0,1.4L,3.50,9.90,到店服务,非严选
gz,丰田 雷凌 2017款 改款 185T CVT领先版,丰田,雷凌,,2017,4.1,,10.07,10.35,到店服务,严选车
gz,现代 悦动 2011款 1.6L 自动舒适型,现代,悦动,自动舒适型,2015,7.3,1.6L,5.50,5.72,到店服务,严选车
gz,宝骏510 2017款 1.5L 手动豪华型,宝骏510,,手动豪华型,2017,1.9,1.5L,5.27,5.36,到店服务,严选车
gz,现代 索纳塔八 2011款 2.0L 自动尊贵版,现代,索纳塔八,自动尊贵版,2012,6.7,2.0L,7.82,7.93,到店服务,严选车
gz,宝马X1 2016款 sDrive18Li 时尚型,宝马X1,,,2016,1.8,,19.51,20,到店服务,严选车
gz,现代 朗动 2012款 1.6L 自动时尚型,现代,朗动,自动时尚型,2015,3.5,1.6L,6.30,12.60,到店服务,非严选
gz,奥迪Q5 2013款 40 TFSI 技术型,奥迪Q5,,,2014,7.5,,21.41,21.99,到店服务,严选车
gz,福特 锐界 2016款 EcoBoost 245 四驱尊锐型 7座,福特,锐界,,2017,4.4,,22.08,36.90,店内直卖,严选车
gz,大众 朗逸 2013款 1.4TSI DSG豪华版,大众,朗逸,SI DSG豪华版,2012,12.4,1.4T,5.90,17.50,到店服务,非严选
gz,别克 凯越 2013款 1.5L 自动经典型,别克,凯越,自动经典型,2014,3.1,1.5L,4.11,4.25,店内直卖,严选车
gz,本田 艾力绅 2012款 2.4L VTi豪华导航版,本田,艾力绅,VTi豪华导航版,2013,8.9,2.4L,15.51,33.60,店内直卖,严选车
gz,奔驰B级 2012款 B 200(进口),奔驰B级,,,2014,1.9,,14.04,14.66,到店服务,严选车
gz,福特 锐界 2016款 EcoBoost 245 两驱精锐型 5座,福特,锐界,,2016,13.9,,15.14,15.7,到店服务,严选车
gz,大众 帕萨特 2017款 330TSI DSG御尊版,大众,帕萨特,DSG御尊版,2018,2.6,330TSI,16.85,17.21,到店服务,严选车
gz,大众 凌渡 2018款 280TSI DSG豪华版,大众,凌渡,DSG豪华版,2017,1.7,280TSI,14.15,14.56,到店服务,严选车
gz,马自达 昂克赛拉 2017款 三厢 1.5L 自动豪华型,马自达,昂克赛拉,自动豪华型,2018,1.0,1.5L,10.98,11.17,到店服务,严选车
gz,马自达6 2012款 2.0L 自动时尚型,马自达6,,自动时尚型,2013,8.7,2.0L,6.00,19.50,到店服务,非严选
gz,MINI 2013款 1.6L ONE 限量第二款,MINI,,ONE 限量第二款,2014,3.4,1.6L,11.16,11.39,到店服务,严选车
