city,title,brand,brand_series,version,year,distance,disaplacement,price,guiding_price,service,is_strict
sz,福特 福克斯 2013款 三厢经典 1.8L 自动基本型,福特,福克斯,自动基本型,2013,6.8,1.8L,4.00,11.90,到店服务,非严选
sz,三菱 劲炫ASX 2013款 2.0L CVT两驱豪华版,三菱,劲炫ASX,CVT两驱豪华版,2015,5.0,2.0L,8.10,8.28,到店服务,严选车
sz,长城C50 2013款 1.5T 手动精英型,长城C50,,手动精英型,2014,4.0,1.5T,3.80,9.40,到店服务,非严选
sz,福特 福睿斯 2015款 1.5L 手动舒适型,福特,福睿斯,手动舒适型,2015,3.0,1.5L,5.13,10.50,到店服务,严选车
sz,大众 朗逸 2013款 改款经典 1.6L 自动风尚版,大众,朗逸,自动风尚版,2015,6.0,1.6L,6.24,6.43,到店服务,严选车
sz,本田 奥德赛 2015款 改款 2.4L 智酷版,本田,奥德赛,智酷版,2016,2.2,2.4L,21.86,21.9,到店服务,严选车
sz,日产 轩逸 2012款 经典 1.6XE 自动舒适版,日产,轩逸,,2014,8.4,,5.42,11.90,到店服务,严选车
sz,海马 福美来 2012款 三厢 1.6L 自动旗舰版,海马,福美来,自动旗舰版,2013,5.7,1.6L,3.63,10.70,到店服务,严选车
sz,哈弗H1 2016款 蓝标 1.5L 手动豪华型,哈弗H1,,手动豪华型,2015,3.3,1.5L,3.52,3.64,到店服务,严选车
sz,江淮 瑞风S2 2015款 1.5L CVT豪华智能型,江淮,瑞风S2,CVT豪华智能型,2016,4.0,1.5L,4.04,4.18,到店服务,严选车
sz,大众 宝来 2014款 1.6L 手动舒适型,大众,宝来,手动舒适型,2015,7.1,1.6L,5.48,5.69,到店服务,严选车
sz,奔腾X80 2013款 2.0L 自动舒适型,奔腾X80,,自动舒适型,2013,5.8,2.0L,4.77,4.95,到店服务,严选车
sz,雪佛兰 科鲁兹 2013款 1.8L SE AT,雪佛兰,科鲁兹,SE AT,2013,8.5,1.8L,4.87,14.90,到店服务,严选车
sz,奔驰GLA级 2015款 GLA 260 4MATIC 运动型,奔驰GLA级,,,2016,3.0,,22.60,23.43,到店服务,严选车
sz,福特 福克斯 2013款 三厢经典 1.8L 手动时尚型,福特,福克斯,手动时尚型,2013,6.0,1.8L,3.86,12.20,到店服务,严选车
sz,福特 福克斯 2012款 两厢 1.6L 自动舒适型,福特,福克斯,自动舒适型,2012,8.6,1.6L,4.80,5.02,到店服务,严选车
sz,比亚迪 速锐 2014款 1.5L 手动豪华型,比亚迪,速锐,手动豪华型,2014,3.7,1.5L,3.28,7.90,到店服务,严选车
sz,长安 逸动 2012款 1.6L 自动豪华型 国IV,长安,逸动,自动豪华型 国IV,2012,11.2,1.6L,3.27,9.60,到店服务,严选车
sz,哈弗H6 2014款 运动版 1.5T 手动两驱精英型,哈弗H6,,手动两驱精英型,2014,5.5,1.5T,5.33,5.52,到店服务,严选车
sz,本田 锋范 2015款 1.5L CVT舒适版,本田,锋范,CVT舒适版,2016,4.5,1.5L,6.45,6.61,到店服务,严选车
sz,本田 锋范经典 2014款 风尚 1.5L 自动精英版,本田,锋范经典,自动精英版,2014,6.4,1.5L,6.03,6.17,到店服务,严选车
